date,price,open,high,low,vol,change
2017-12-21,1270.60 ,1268.80 ,1272.50 ,1266.00 ,196.54K,0.08%
2017-12-20,1269.60 ,1264.80 ,1271.40 ,1264.40 ,205.62K,0.43%
2017-12-19,1264.20 ,1265.40 ,1268.60 ,1262.30 ,206.59K,-0.10%
2017-12-18,1265.50 ,1257.80 ,1267.00 ,1255.30 ,214.22K,0.64%
2017-12-15,1257.50 ,1255.50 ,1264.50 ,1255.20 ,246.11K,0.03%
2017-12-14,1257.10 ,1258.10 ,1261.60 ,1252.80 ,264.71K,0.68%
2017-12-13,1248.60 ,1246.30 ,1259.70 ,1242.30 ,324.22K,0.56%
2017-12-12,1241.70 ,1243.90 ,1247.90 ,1238.30 ,232.77K,-0.42%
2017-12-11,1246.90 ,1249.20 ,1253.40 ,1242.40 ,194.38K,-0.12%
2017-12-08,1248.40 ,1249.50 ,1254.40 ,1244.40 ,277.06K,-0.38%
2017-12-07,1253.10 ,1265.20 ,1266.80 ,1245.80 ,326.47K,-1.03%
2017-12-06,1266.10 ,1268.30 ,1271.80 ,1264.80 ,253.05K,0.09%
2017-12-05,1264.90 ,1279.10 ,1279.80 ,1263.20 ,334.83K,-1.00%
2017-12-04,1277.70 ,1277.60 ,1280.50 ,1273.50 ,262.07K,-0.36%
2017-12-01,1282.30 ,1277.90 ,1292.50 ,1274.20 ,438.93K,0.44%
2017-11-30,1276.70 ,1286.90 ,1288.40 ,1273.10 ,354.08K,-0.74%
2017-11-29,1286.20 ,1298.00 ,1300.40 ,1285.10 ,392.06K,-0.80%
2017-11-28,1296.60 ,1295.80 ,1298.50 ,1291.90 ,1.91K,0.03%
2017-11-27,1296.20 ,1292.00 ,1300.70 ,1288.50 ,1.06K,0.54%
2017-11-24,1289.20 ,1292.80 ,1295.00 ,1287.20 ,0.66K,0.15%
2017-11-23,1287.30 ,1291.90 ,1293.30 ,1285.10 ,347.03K,-0.53%
2017-11-22,1294.10 ,1282.10 ,1295.70 ,1280.80 ,0.47K,0.83%
2017-11-21,1283.50 ,1280.00 ,1286.00 ,1278.20 ,0.64K,0.50%
2017-11-20,1277.10 ,1294.50 ,1296.10 ,1275.90 ,0.36K,-1.63%
2017-11-17,1298.20 ,1279.90 ,1298.20 ,1279.90 ,0.43K,1.43%
2017-11-16,1279.90 ,1280.50 ,1283.00 ,1277.00 ,0.32K,0.04%
2017-11-15,1279.40 ,1283.30 ,1291.30 ,1279.30 ,0.33K,-0.40%
2017-11-14,1284.60 ,1278.00 ,1285.40 ,1273.10 ,0.22K,0.31%
2017-11-13,1280.60 ,1277.00 ,1281.00 ,1276.30 ,0.12K,0.37%
2017-11-10,1275.90 ,1287.50 ,1288.00 ,1275.80 ,0.10K,-1.03%
2017-11-09,1289.20 ,1284.70 ,1290.00 ,1284.30 ,0.19K,0.30%
2017-11-08,1285.40 ,1276.10 ,1287.70 ,1276.10 ,0.44K,0.62%
2017-11-07,1277.50 ,1282.70 ,1282.70 ,1274.50 ,0.33K,-0.45%
2017-11-06,1283.30 ,1271.10 ,1285.50 ,1271.10 ,0.38K,0.98%
2017-11-03,1270.80 ,1279.30 ,1282.60 ,1268.60 ,0.29K,-0.70%
2017-11-02,1279.80 ,1278.40 ,1285.80 ,1278.10 ,0.15K,0.05%
2017-11-01,1279.20 ,1271.60 ,1280.80 ,1271.60 ,0.01K,0.53%
2017-10-31,1272.40 ,1275.10 ,1275.10 ,1270.80 ,0.02K,-0.58%
2017-10-30,1279.80 ,1279.80 ,1279.80 ,1279.80 ,260.08K,0.63%
2017-10-27,1271.80 ,1268.00 ,1275.20 ,1263.80 ,363.10K,0.17%
2017-10-26,1269.60 ,1278.60 ,1283.80 ,1266.40 ,384.12K,-0.73%
2017-10-25,1279.00 ,1278.00 ,1281.30 ,1272.00 ,379.40K,0.05%
2017-10-24,1278.30 ,1283.90 ,1285.30 ,1274.80 ,268.91K,-0.20%
2017-10-23,1280.90 ,1281.50 ,1284.70 ,1273.60 ,284.48K,0.03%
2017-10-20,1280.50 ,1292.00 ,1292.90 ,1279.30 ,314.81K,-0.74%
2017-10-19,1290.00 ,1282.80 ,1292.80 ,1277.60 ,355.71K,0.55%
2017-10-18,1283.00 ,1286.90 ,1290.80 ,1278.60 ,258.54K,-0.25%
2017-10-17,1286.20 ,1297.20 ,1298.40 ,1283.20 ,342.41K,-1.29%
2017-10-16,1303.00 ,1306.00 ,1308.40 ,1292.50 ,271.28K,-0.12%
2017-10-13,1304.60 ,1296.00 ,1306.40 ,1292.90 ,297.57K,0.62%
2017-10-12,1296.50 ,1294.60 ,1299.80 ,1291.80 ,246.08K,0.59%
2017-10-11,1288.90 ,1290.70 ,1295.90 ,1286.80 ,261.36K,-0.38%
2017-10-10,1293.80 ,1286.80 ,1296.70 ,1284.60 ,316.58K,0.68%
2017-10-09,1285.00 ,1278.60 ,1288.00 ,1277.70 ,200.99K,0.79%
2017-10-06,1274.90 ,1270.60 ,1279.20 ,1262.80 ,373.75K,0.13%
2017-10-05,1273.20 ,1277.50 ,1281.60 ,1268.50 ,221.52K,-0.28%
2017-10-04,1276.80 ,1274.50 ,1285.00 ,1273.10 ,273.12K,0.17%
2017-10-03,1274.60 ,1273.10 ,1277.40 ,1271.00 ,207.42K,-0.09%
2017-10-02,1275.80 ,1282.20 ,1282.80 ,1272.00 ,272.71K,-0.70%
2017-09-29,1284.80 ,1290.10 ,1293.20 ,1278.20 ,287.45K,-0.30%
2017-09-28,1288.70 ,1285.10 ,1291.60 ,1280.40 ,288.51K,0.23%
2017-09-27,1285.80 ,1295.40 ,1296.60 ,1282.10 ,0.75K,-1.05%
2017-09-26,1299.50 ,1310.80 ,1313.90 ,1294.00 ,0.72K,-0.71%
2017-09-25,1308.80 ,1294.70 ,1311.40 ,1291.80 ,0.44K,1.07%
2017-09-22,1294.90 ,1292.30 ,1298.60 ,1291.90 ,0.21K,0.21%
2017-09-21,1292.20 ,1302.00 ,1302.00 ,1289.00 ,0.76K,-1.66%
2017-09-20,1314.00 ,1311.90 ,1316.50 ,1297.80 ,0.37K,0.44%
2017-09-19,1308.20 ,1308.40 ,1312.20 ,1306.90 ,0.34K,-0.01%
2017-09-18,1308.30 ,1318.60 ,1320.40 ,1307.40 ,0.09K,-1.10%
2017-09-15,1322.90 ,1333.00 ,1335.00 ,1322.10 ,0.07K,-0.30%
2017-09-14,1326.90 ,1320.00 ,1330.00 ,1317.80 ,0.07K,0.10%
2017-09-13,1325.60 ,1334.10 ,1334.90 ,1322.30 ,0.13K,-0.37%
2017-09-12,1330.50 ,1330.50 ,1330.70 ,1324.40 ,0.13K,-0.20%
2017-09-11,1333.20 ,1346.00 ,1346.00 ,1328.80 ,0.18K,-1.18%
2017-09-08,1349.10 ,1352.20 ,1359.00 ,1346.80 ,0.17K,0.05%
2017-09-07,1348.40 ,1337.80 ,1352.50 ,1337.80 ,0.22K,0.85%
2017-09-06,1337.10 ,1343.70 ,1345.10 ,1335.60 ,0.10K,-0.41%
2017-09-05,1342.60 ,1338.10 ,1347.30 ,1330.40 ,0.27K,-0.14%
2017-09-04,1344.50 ,1339.70 ,1349.70 ,1331.10 ,368.17K,1.20%
2017-09-01,1328.50 ,1327.30 ,1329.00 ,1327.00 ,0.04K,0.61%
2017-08-31,1320.40 ,1314.80 ,1315.10 ,1314.50 ,0.01K,0.62%
2017-08-30,1312.30 ,1312.30 ,1312.30 ,1312.30 ,460.45K,-0.23%
2017-08-29,1315.30 ,1315.60 ,1328.20 ,1306.90 ,20.42K,0.27%
2017-08-28,1311.80 ,1294.10 ,1314.00 ,1294.00 ,28.97K,1.34%
2017-08-25,1294.50 ,1288.10 ,1297.70 ,1277.00 ,10.01K,0.46%
2017-08-24,1288.60 ,1292.50 ,1293.00 ,1286.10 ,3.87K,-0.21%
2017-08-23,1291.30 ,1286.90 ,1293.70 ,1284.70 ,4.10K,0.29%
2017-08-22,1287.60 ,1293.20 ,1294.00 ,1283.80 ,4.47K,-0.44%
2017-08-21,1293.30 ,1285.50 ,1296.00 ,1282.90 ,3.71K,0.39%
2017-08-18,1288.30 ,1290.70 ,1303.50 ,1285.70 ,8.55K,-0.06%
2017-08-17,1289.10 ,1286.00 ,1292.50 ,1283.20 ,7.34K,0.75%
2017-08-16,1279.50 ,1273.80 ,1286.10 ,1270.00 ,3.60K,0.25%
2017-08-15,1276.30 ,1284.20 ,1284.20 ,1269.40 ,5.74K,-0.83%
2017-08-14,1287.00 ,1292.90 ,1293.00 ,1280.90 ,5.49K,-0.29%
2017-08-11,1290.70 ,1289.50 ,1294.60 ,1283.50 ,5.83K,0.31%
2017-08-10,1286.70 ,1280.20 ,1290.40 ,1277.20 ,8.31K,0.84%
2017-08-09,1276.00 ,1262.70 ,1281.20 ,1262.70 ,8.53K,1.33%
2017-08-08,1259.30 ,1259.80 ,1267.70 ,1254.00 ,6.11K,-0.17%
2017-08-07,1261.40 ,1261.40 ,1262.40 ,1258.10 ,1.43K,0.01%
2017-08-04,1261.30 ,1272.00 ,1273.00 ,1256.90 ,9.06K,-0.77%
2017-08-03,1271.10 ,1269.00 ,1273.70 ,1259.70 ,6.86K,-0.31%
2017-08-02,1275.10 ,1271.70 ,1275.60 ,1265.80 ,4.28K,-0.08%
2017-08-01,1276.10 ,1272.40 ,1276.90 ,1265.20 ,14.03K,0.47%
2017-07-31,1270.10 ,1273.00 ,1273.90 ,1268.40 ,5.01K,-0.14%
2017-07-28,1271.90 ,1261.90 ,1273.70 ,1260.30 ,20.06K,0.82%
2017-07-27,1261.50 ,1261.30 ,1266.20 ,1255.50 ,2.51K,0.86%
2017-07-26,1250.80 ,1250.70 ,1264.70 ,1244.80 ,1.51K,-0.22%
2017-07-25,1253.50 ,1256.10 ,1259.00 ,1250.40 ,1.23K,-0.17%
2017-07-24,1255.60 ,1256.00 ,1259.60 ,1253.10 ,1.20K,-0.03%
2017-07-21,1256.00 ,1245.00 ,1256.30 ,1244.40 ,0.33K,0.74%
2017-07-20,1246.80 ,1242.10 ,1248.20 ,1236.00 ,0.46K,0.27%
2017-07-19,1243.40 ,1243.40 ,1244.40 ,1237.50 ,0.35K,0.00%
2017-07-18,1243.40 ,1235.50 ,1245.10 ,1234.80 ,0.87K,0.66%
2017-07-17,1235.30 ,1230.60 ,1236.80 ,1230.60 ,0.61K,0.50%
2017-07-14,1229.10 ,1218.40 ,1234.00 ,1216.80 ,0.34K,0.84%
2017-07-13,1218.90 ,1219.80 ,1224.60 ,1217.40 ,0.32K,-0.16%
2017-07-12,1220.80 ,1218.70 ,1226.00 ,1215.80 ,0.28K,0.36%
2017-07-11,1216.40 ,1214.30 ,1218.20 ,1209.60 ,0.28K,0.12%
2017-07-10,1214.90 ,1212.60 ,1216.00 ,1205.90 ,0.39K,0.29%
2017-07-07,1211.40 ,1221.70 ,1228.90 ,1209.80 ,0.51K,-1.11%
2017-07-06,1225.00 ,1228.00 ,1229.00 ,1224.20 ,0.14K,0.13%
2017-07-05,1223.40 ,1223.00 ,1230.00 ,1218.30 ,0.37K,0.14%
2017-07-04,1221.70 ,1220.10 ,1228.40 ,1216.50 ,366.77K,0.06%
2017-07-03,1221.00 ,1244.40 ,1244.40 ,1220.20 ,0.24K,-1.86%
2017-06-30,1244.10 ,1245.00 ,1245.00 ,1242.70 ,0.45K,-0.28%
2017-06-29,1247.60 ,1247.60 ,1247.60 ,1247.60 ,277.75K,-0.12%
2017-06-28,1249.10 ,1247.30 ,1255.70 ,1246.70 ,195.07K,0.18%
2017-06-27,1246.90 ,1245.20 ,1253.80 ,1241.80 ,213.42K,0.04%
2017-06-26,1246.40 ,1258.10 ,1259.00 ,1236.50 ,227.47K,-0.80%
2017-06-23,1256.40 ,1250.90 ,1260.00 ,1250.60 ,162.67K,0.56%
2017-06-22,1249.40 ,1246.40 ,1256.00 ,1246.40 ,187.39K,0.29%
2017-06-21,1245.80 ,1243.90 ,1248.80 ,1241.70 ,170.46K,0.18%
2017-06-20,1243.50 ,1245.40 ,1249.40 ,1242.40 ,185.39K,-0.26%
2017-06-19,1246.70 ,1255.80 ,1257.30 ,1244.30 ,179.65K,-0.78%
2017-06-16,1256.50 ,1255.60 ,1258.60 ,1253.20 ,149.11K,0.15%
2017-06-15,1254.60 ,1262.70 ,1268.50 ,1252.70 ,255.15K,-1.67%
2017-06-14,1275.90 ,1268.40 ,1284.20 ,1259.00 ,348.34K,0.58%
2017-06-13,1268.60 ,1267.70 ,1271.00 ,1260.50 ,175.60K,-0.02%
2017-06-12,1268.90 ,1269.70 ,1272.40 ,1265.60 ,173.01K,-0.20%
2017-06-09,1271.40 ,1283.50 ,1284.60 ,1266.70 ,219.21K,-0.63%
2017-06-08,1279.50 ,1289.50 ,1291.50 ,1273.50 ,257.44K,-1.06%
2017-06-07,1293.20 ,1297.00 ,1297.60 ,1285.00 ,218.85K,-0.33%
2017-06-06,1297.50 ,1282.50 ,1298.80 ,1282.10 ,257.79K,1.15%
2017-06-05,1282.70 ,1282.60 ,1286.00 ,1280.20 ,139.80K,0.20%
2017-06-02,1280.20 ,1268.00 ,1282.20 ,1261.30 ,272.29K,0.80%
2017-06-01,1270.10 ,1271.60 ,1272.80 ,1263.70 ,181.20K,-0.42%
2017-05-31,1275.40 ,1265.70 ,1276.80 ,1262.00 ,204.29K,0.77%
2017-05-30,1265.70 ,1271.20 ,1273.40 ,1261.80 ,286.21K,0.00%
2017-05-29,1265.70 ,1271.20 ,1273.40 ,1261.80 ,286.21K,-0.32%
2017-05-26,1269.70 ,1257.20 ,1271.00 ,1254.50 ,1.24K,0.93%
2017-05-25,1258.00 ,1260.30 ,1261.00 ,1255.10 ,0.51K,0.26%
2017-05-24,1254.70 ,1253.20 ,1260.00 ,1249.80 ,1.08K,-0.19%
2017-05-23,1257.10 ,1263.30 ,1265.10 ,1252.30 ,0.61K,-0.47%
2017-05-22,1263.00 ,1259.00 ,1263.30 ,1253.30 ,0.45K,0.62%
2017-05-19,1255.20 ,1248.60 ,1257.80 ,1248.50 ,0.33K,0.06%
2017-05-18,1254.50 ,1263.00 ,1266.70 ,1248.00 ,0.76K,-0.47%
2017-05-17,1260.40 ,1238.40 ,1262.00 ,1238.40 ,1.03K,1.81%
2017-05-16,1238.00 ,1232.80 ,1240.00 ,1232.10 ,0.08K,0.52%
2017-05-15,1231.60 ,1230.00 ,1238.80 ,1229.90 ,0.33K,0.19%
2017-05-12,1229.30 ,1226.80 ,1232.90 ,1226.40 ,1.29K,0.29%
2017-05-11,1225.80 ,1220.10 ,1229.00 ,1220.10 ,0.32K,0.43%
2017-05-10,1220.50 ,1224.10 ,1227.20 ,1219.40 ,0.16K,0.23%
2017-05-09,1217.70 ,1228.90 ,1228.90 ,1216.00 ,0.36K,-0.90%
2017-05-08,1228.70 ,1224.20 ,1238.00 ,1223.90 ,0.28K,0.02%
2017-05-05,1228.50 ,1230.40 ,1236.80 ,1228.30 ,0.07K,-0.14%
2017-05-04,1230.20 ,1240.20 ,1242.80 ,1228.10 ,0.23K,-1.60%
2017-05-03,1250.20 ,1254.50 ,1255.20 ,1239.30 ,0.11K,-0.68%
2017-05-02,1258.70 ,1258.50 ,1259.50 ,1254.70 ,0.07K,0.12%
2017-05-01,1257.20 ,1266.40 ,1267.70 ,1257.00 ,0.04K,-1.01%
2017-04-28,1270.00 ,1267.90 ,1270.50 ,1267.30 ,0.04K,0.19%
2017-04-27,1267.60 ,1267.60 ,1267.60 ,1267.60 ,210.73K,0.27%
2017-04-26,1264.20 ,1265.50 ,1272.80 ,1260.70 ,241.05K,-0.24%
2017-04-25,1267.20 ,1277.90 ,1279.90 ,1262.80 ,253.77K,-0.81%
2017-04-24,1277.50 ,1280.00 ,1280.00 ,1266.00 ,302.84K,-0.90%
2017-04-21,1289.10 ,1283.30 ,1290.10 ,1280.00 ,229.60K,0.41%
2017-04-20,1283.80 ,1282.20 ,1285.20 ,1278.00 ,245.62K,0.03%
2017-04-19,1283.40 ,1291.70 ,1292.70 ,1275.40 ,260.70K,-0.83%
2017-04-18,1294.10 ,1286.70 ,1294.40 ,1280.60 ,280.74K,0.17%
2017-04-17,1291.90 ,1292.40 ,1297.40 ,1283.10 ,191.67K,0.26%
2017-04-13,1288.50 ,1288.30 ,1290.70 ,1283.80 ,235.46K,0.81%
2017-04-12,1278.10 ,1277.20 ,1289.00 ,1273.80 ,251.10K,0.31%
2017-04-11,1274.20 ,1256.80 ,1277.40 ,1254.70 ,292.14K,1.62%
2017-04-10,1253.90 ,1255.60 ,1258.90 ,1248.20 ,182.20K,-0.27%
2017-04-07,1257.30 ,1253.90 ,1273.30 ,1252.40 ,375.41K,0.32%
2017-04-06,1253.30 ,1257.60 ,1260.90 ,1251.30 ,165.26K,0.38%
2017-04-05,1248.50 ,1258.20 ,1259.30 ,1245.40 ,236.74K,-0.79%
2017-04-04,1258.40 ,1255.50 ,1263.70 ,1255.50 ,158.36K,0.35%
2017-04-03,1254.00 ,1251.90 ,1255.90 ,1246.40 ,142.20K,0.22%
2017-03-31,1251.20 ,1244.60 ,1252.80 ,1241.50 ,165.21K,0.26%
2017-03-30,1248.00 ,1256.10 ,1256.50 ,1244.20 ,217.66K,-0.58%
2017-03-29,1255.30 ,1253.50 ,1255.90 ,1248.70 ,1.57K,-0.15%
2017-03-28,1257.20 ,1255.30 ,1259.80 ,1249.00 ,1.52K,-0.01%
2017-03-27,1257.30 ,1251.70 ,1262.40 ,1247.70 ,0.80K,0.58%
2017-03-24,1250.10 ,1247.60 ,1252.50 ,1242.50 ,0.85K,0.12%
2017-03-23,1248.60 ,1249.00 ,1254.50 ,1244.30 ,0.62K,-0.21%
2017-03-22,1251.20 ,1246.50 ,1252.50 ,1246.00 ,0.58K,0.26%
2017-03-21,1248.00 ,1235.90 ,1248.80 ,1228.40 ,0.42K,1.00%
2017-03-20,1235.60 ,1231.60 ,1236.20 ,1231.60 ,0.26K,0.32%
2017-03-17,1231.70 ,1227.00 ,1232.70 ,1225.80 ,0.34K,0.25%
2017-03-16,1228.60 ,1220.50 ,1234.00 ,1220.00 ,0.77K,2.19%
2017-03-15,1202.30 ,1199.50 ,1223.00 ,1198.30 ,0.69K,-0.16%
2017-03-14,1204.20 ,1203.60 ,1208.50 ,1198.60 ,0.23K,-0.04%
2017-03-13,1204.70 ,1207.00 ,1211.60 ,1204.60 ,0.55K,0.14%
2017-03-10,1203.00 ,1202.00 ,1206.40 ,1197.20 ,0.54K,-0.15%
2017-03-09,1204.80 ,1209.30 ,1209.30 ,1201.50 ,0.65K,-0.51%
2017-03-08,1211.00 ,1219.00 ,1219.00 ,1208.40 ,0.17K,-0.55%
2017-03-07,1217.70 ,1227.10 ,1227.10 ,1215.60 ,0.45K,-0.77%
2017-03-06,1227.10 ,1235.10 ,1236.40 ,1227.10 ,0.47K,-0.08%
2017-03-03,1228.10 ,1236.00 ,1237.90 ,1224.90 ,0.26K,-0.51%
2017-03-02,1234.40 ,1249.40 ,1249.40 ,1234.20 ,0.20K,-1.37%
2017-03-01,1251.60 ,1248.20 ,1252.70 ,1240.20 ,0.13K,-0.30%
2017-02-28,1255.40 ,1254.70 ,1258.40 ,1252.90 ,0.10K,-0.40%
2017-02-27,1260.40 ,1260.40 ,1260.40 ,1260.40 ,208.49K,0.17%
2017-02-24,1258.30 ,1250.60 ,1261.20 ,1248.80 ,220.13K,0.55%
2017-02-23,1251.40 ,1238.30 ,1252.20 ,1236.40 ,264.97K,1.47%
2017-02-22,1233.30 ,1236.90 ,1241.90 ,1231.50 ,201.34K,-0.45%
2017-02-21,1238.90 ,1236.40 ,1240.20 ,1226.80 ,259.51K,0.00%
2017-02-20,1238.90 ,1236.40 ,1240.20 ,1226.80 ,259.51K,-0.02%
2017-02-17,1239.10 ,1240.80 ,1245.10 ,1235.30 ,164.41K,-0.20%
2017-02-16,1241.60 ,1234.30 ,1243.70 ,1233.30 ,203.79K,0.69%
2017-02-15,1233.10 ,1228.60 ,1234.90 ,1217.50 ,226.71K,0.63%
2017-02-14,1225.40 ,1226.10 ,1236.00 ,1222.70 ,233.75K,-0.03%
2017-02-13,1225.80 ,1234.20 ,1234.40 ,1220.30 ,176.62K,-0.82%
2017-02-10,1235.90 ,1229.60 ,1238.90 ,1222.60 ,240.05K,-0.07%
2017-02-09,1236.80 ,1242.70 ,1246.20 ,1226.10 ,246.14K,-0.22%
2017-02-08,1239.50 ,1235.20 ,1246.60 ,1231.30 ,221.91K,0.28%
2017-02-07,1236.10 ,1236.90 ,1237.50 ,1229.20 ,202.31K,0.32%
2017-02-06,1232.10 ,1221.90 ,1237.50 ,1220.80 ,197.32K,0.93%
2017-02-03,1220.80 ,1217.80 ,1223.20 ,1208.30 ,217.98K,0.11%
2017-02-02,1219.40 ,1211.20 ,1227.50 ,1210.20 ,232.06K,0.92%
2017-02-01,1208.30 ,1212.20 ,1215.00 ,1199.70 ,217.09K,-0.26%
2017-01-31,1211.40 ,1197.70 ,1217.40 ,1195.60 ,246.90K,1.29%
2017-01-30,1196.00 ,1194.60 ,1201.30 ,1190.00 ,191.77K,0.52%
2017-01-27,1189.80 ,1190.20 ,1192.40 ,1181.70 ,2.44K,-0.10%
2017-01-26,1191.00 ,1202.10 ,1203.10 ,1185.10 ,1.43K,-0.67%
2017-01-25,1199.00 ,1209.80 ,1209.80 ,1193.90 ,1.47K,-1.05%
2017-01-24,1211.70 ,1218.40 ,1220.60 ,1207.50 ,0.88K,-0.40%
2017-01-23,1216.60 ,1210.80 ,1220.00 ,1210.40 ,0.92K,0.88%
2017-01-20,1206.00 ,1204.90 ,1215.90 ,1199.70 ,1.03K,0.27%
2017-01-19,1202.70 ,1203.60 ,1207.40 ,1197.30 ,0.79K,-0.89%
2017-01-18,1213.50 ,1218.20 ,1218.20 ,1203.60 ,0.79K,-0.07%
2017-01-17,1214.30 ,1200.80 ,1220.00 ,1200.80 ,0.70K,0.12%
2017-01-16,1212.90 ,1199.40 ,1218.90 ,1198.00 ,381.42K,1.29%
2017-01-13,1197.50 ,1195.60 ,1201.80 ,1189.40 ,0.43K,-0.31%
2017-01-12,1201.20 ,1193.40 ,1208.10 ,1193.40 ,0.33K,0.27%
2017-01-11,1198.00 ,1189.10 ,1199.80 ,1178.80 ,0.49K,0.94%
2017-01-10,1186.90 ,1183.50 ,1191.20 ,1181.90 ,0.20K,0.05%
2017-01-09,1186.30 ,1174.90 ,1187.20 ,1174.60 ,0.21K,0.98%
2017-01-06,1174.80 ,1179.70 ,1180.10 ,1172.60 ,0.19K,-0.66%
2017-01-05,1182.60 ,1165.30 ,1186.50 ,1165.30 ,0.20K,1.38%
2017-01-04,1166.50 ,1158.10 ,1168.50 ,1158.10 ,0.24K,0.28%
2017-01-03,1163.20 ,1154.00 ,1165.00 ,1148.10 ,0.22K,0.89%
2016-12-30,1152.90 ,1162.20 ,1162.20 ,1153.00 ,0.04K,-0.67%
2016-12-29,1160.70 ,1145.50 ,1163.10 ,1145.50 ,5.83K,1.74%
2016-12-28,1140.90 ,1139.30 ,1145.10 ,1137.10 ,112.51K,0.18%
2016-12-27,1138.80 ,1135.30 ,1151.70 ,1132.80 ,108.45K,0.46%
2016-12-23,1133.60 ,1130.00 ,1137.30 ,1129.50 ,74.80K,0.26%
2016-12-22,1130.70 ,1133.20 ,1135.50 ,1128.60 ,120.32K,-0.22%
2016-12-21,1133.20 ,1134.00 ,1138.80 ,1131.00 ,114.06K,-0.04%
2016-12-20,1133.60 ,1139.80 ,1141.70 ,1127.30 ,146.05K,-0.80%
2016-12-19,1142.70 ,1136.10 ,1144.40 ,1135.50 ,119.18K,0.47%
2016-12-16,1137.40 ,1130.50 ,1143.20 ,1128.50 ,178.64K,0.67%
2016-12-15,1129.80 ,1143.80 ,1146.00 ,1124.30 ,281.61K,-2.91%
2016-12-14,1163.70 ,1159.80 ,1168.00 ,1140.00 ,214.40K,0.41%
2016-12-13,1159.00 ,1164.50 ,1167.00 ,1156.30 ,142.85K,-0.58%
2016-12-12,1165.80 ,1161.40 ,1167.90 ,1152.50 ,166.80K,0.34%
2016-12-09,1161.90 ,1172.50 ,1173.80 ,1157.60 ,162.82K,-0.90%
2016-12-08,1172.40 ,1176.10 ,1180.70 ,1170.90 ,147.75K,-0.43%
2016-12-07,1177.50 ,1171.40 ,1182.30 ,1167.20 ,145.81K,0.63%
2016-12-06,1170.10 ,1172.80 ,1177.10 ,1168.10 ,137.61K,-0.54%
2016-12-05,1176.50 ,1182.60 ,1190.20 ,1158.60 ,221.46K,-0.11%
2016-12-02,1177.80 ,1174.30 ,1180.30 ,1168.40 ,175.97K,0.72%
2016-12-01,1169.40 ,1175.10 ,1178.40 ,1162.20 ,230.28K,-0.38%
2016-11-30,1173.90 ,1190.70 ,1196.80 ,1171.30 ,249.32K,-1.42%
2016-11-29,1190.80 ,1196.60 ,1197.70 ,1182.60 ,216.19K,-0.13%
2016-11-28,1192.30 ,1185.60 ,1198.40 ,1184.00 ,3.13K,1.08%
2016-11-25,1179.60 ,1189.60 ,1193.20 ,1172.00 ,1.61K,0.10%
2016-11-24,1178.40 ,1189.40 ,1192.70 ,1170.30 ,300.28K,-1.04%
2016-11-23,1190.80 ,1213.80 ,1215.80 ,1182.50 ,1.49K,-1.81%
2016-11-22,1212.70 ,1215.50 ,1222.20 ,1207.60 ,0.45K,0.12%
2016-11-21,1211.30 ,1209.30 ,1219.00 ,1207.00 ,0.69K,0.10%
2016-11-18,1210.10 ,1214.50 ,1216.00 ,1204.00 ,0.37K,-0.67%
2016-11-17,1218.30 ,1227.50 ,1232.30 ,1212.60 ,0.62K,-0.57%
2016-11-16,1225.30 ,1230.90 ,1234.10 ,1222.50 ,0.23K,-0.05%
2016-11-15,1225.90 ,1223.30 ,1232.00 ,1219.90 ,0.31K,0.24%
2016-11-14,1223.00 ,1229.80 ,1231.00 ,1212.50 ,0.75K,-0.21%
2016-11-11,1225.60 ,1259.80 ,1265.30 ,1222.80 ,0.56K,-3.34%
2016-11-10,1267.90 ,1280.00 ,1292.80 ,1255.80 ,0.64K,-0.59%
2016-11-09,1275.40 ,1272.40 ,1339.00 ,1272.00 ,0.77K,-0.08%
2016-11-08,1276.40 ,1284.80 ,1291.20 ,1277.30 ,0.29K,-0.38%
2016-11-07,1281.30 ,1293.00 ,1294.70 ,1282.60 ,0.26K,-1.93%
2016-11-04,1306.50 ,1299.90 ,1309.00 ,1298.80 ,0.29K,0.09%
2016-11-03,1305.30 ,1300.80 ,1309.00 ,1291.70 ,0.10K,-0.37%
2016-11-02,1310.20 ,1295.70 ,1310.70 ,1295.70 ,0.24K,1.57%
2016-11-01,1290.00 ,1279.80 ,1293.90 ,1279.10 ,0.09K,1.17%
2016-10-31,1275.10 ,1277.90 ,1281.00 ,1275.00 ,0.02K,-0.27%
2016-10-28,1278.60 ,1278.60 ,1278.60 ,1278.60 ,232.89K,0.72%
2016-10-27,1269.50 ,1267.20 ,1273.70 ,1265.20 ,135.14K,0.23%
2016-10-26,1266.60 ,1274.00 ,1277.20 ,1265.10 ,142.11K,-0.55%
2016-10-25,1273.60 ,1265.20 ,1277.50 ,1262.40 ,140.03K,0.78%
2016-10-24,1263.70 ,1266.90 ,1272.80 ,1260.10 ,156.82K,-0.32%
2016-10-21,1267.70 ,1266.50 ,1268.80 ,1261.70 ,101.39K,0.02%
2016-10-20,1267.50 ,1270.60 ,1275.90 ,1265.50 ,137.04K,-0.19%
2016-10-19,1269.90 ,1263.90 ,1274.40 ,1261.10 ,143.61K,0.55%
2016-10-18,1262.90 ,1256.00 ,1265.60 ,1255.90 ,148.17K,0.50%
2016-10-17,1256.60 ,1252.90 ,1258.20 ,1251.10 ,111.89K,0.09%
2016-10-14,1255.50 ,1259.50 ,1260.70 ,1246.90 ,179.88K,-0.17%
